day_index,global_day,puzzle_id,category,human_reviewed,reviewer,notes
296,297,wordly-297,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
296,297,spelling-297,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
296,297,crossword-297,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
296,297,sudoku-297,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
296,297,connections-297,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
297,298,wordly-298,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
297,298,spelling-298,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
297,298,crossword-298,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
297,298,sudoku-298,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
297,298,connections-298,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
298,299,wordly-299,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
298,299,spelling-299,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
298,299,crossword-299,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
298,299,sudoku-299,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
298,299,connections-299,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
299,300,wordly-300,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
299,300,spelling-300,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
299,300,crossword-300,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
299,300,sudoku-300,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
299,300,connections-300,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
300,301,wordly-301,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
300,301,spelling-301,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
300,301,crossword-301,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
300,301,sudoku-301,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
300,301,connections-301,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
301,302,wordly-302,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
301,302,spelling-302,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
301,302,crossword-302,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
301,302,sudoku-302,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
301,302,connections-302,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
302,303,wordly-303,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
302,303,spelling-303,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
302,303,crossword-303,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
302,303,sudoku-303,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
302,303,connections-303,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
303,304,wordly-304,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
303,304,spelling-304,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
303,304,crossword-304,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
303,304,sudoku-304,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
303,304,connections-304,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
304,305,wordly-305,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
304,305,spelling-305,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
304,305,crossword-305,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
304,305,sudoku-305,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
304,305,connections-305,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
305,306,wordly-306,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
305,306,spelling-306,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
305,306,crossword-306,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
305,306,sudoku-306,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
305,306,connections-306,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
306,307,wordly-307,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
306,307,spelling-307,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
306,307,crossword-307,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
306,307,sudoku-307,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
306,307,connections-307,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
307,308,wordly-308,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
307,308,spelling-308,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
307,308,crossword-308,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
307,308,sudoku-308,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
307,308,connections-308,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
308,309,wordly-309,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
308,309,spelling-309,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
308,309,crossword-309,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
308,309,sudoku-309,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
308,309,connections-309,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
309,310,wordly-310,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
309,310,spelling-310,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
309,310,crossword-310,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
309,310,sudoku-310,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
309,310,connections-310,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
310,311,wordly-311,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
310,311,spelling-311,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
310,311,crossword-311,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
310,311,sudoku-311,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
310,311,connections-311,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
311,312,wordly-312,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
311,312,spelling-312,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
311,312,crossword-312,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
311,312,sudoku-312,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
311,312,connections-312,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
312,313,wordly-313,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
312,313,spelling-313,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
312,313,crossword-313,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
312,313,sudoku-313,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
312,313,connections-313,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
313,314,wordly-314,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
313,314,spelling-314,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
313,314,crossword-314,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
313,314,sudoku-314,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
313,314,connections-314,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
314,315,wordly-315,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
314,315,spelling-315,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
314,315,crossword-315,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
314,315,sudoku-315,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
314,315,connections-315,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
315,316,wordly-316,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
315,316,spelling-316,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
315,316,crossword-316,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
315,316,sudoku-316,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
315,316,connections-316,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
316,317,wordly-317,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
316,317,spelling-317,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
316,317,crossword-317,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
316,317,sudoku-317,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
316,317,connections-317,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
317,318,wordly-318,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
317,318,spelling-318,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
317,318,crossword-318,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
317,318,sudoku-318,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
317,318,connections-318,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
318,319,wordly-319,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
318,319,spelling-319,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
318,319,crossword-319,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
318,319,sudoku-319,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
318,319,connections-319,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
319,320,wordly-320,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
319,320,spelling-320,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
319,320,crossword-320,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
319,320,sudoku-320,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
319,320,connections-320,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
320,321,wordly-321,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
320,321,spelling-321,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
320,321,crossword-321,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
320,321,sudoku-321,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
320,321,connections-321,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
321,322,wordly-322,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
321,322,spelling-322,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
321,322,crossword-322,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
321,322,sudoku-322,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
321,322,connections-322,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
322,323,wordly-323,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
322,323,spelling-323,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
322,323,crossword-323,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
322,323,sudoku-323,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
322,323,connections-323,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
323,324,wordly-324,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
323,324,spelling-324,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
323,324,crossword-324,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
323,324,sudoku-324,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
323,324,connections-324,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
324,325,wordly-325,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
324,325,spelling-325,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
324,325,crossword-325,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
324,325,sudoku-325,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
324,325,connections-325,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
325,326,wordly-326,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
325,326,spelling-326,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
325,326,crossword-326,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
325,326,sudoku-326,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
325,326,connections-326,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
326,327,wordly-327,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
326,327,spelling-327,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
326,327,crossword-327,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
326,327,sudoku-327,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
326,327,connections-327,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
327,328,wordly-328,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
327,328,spelling-328,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
327,328,crossword-328,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
327,328,sudoku-328,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
327,328,connections-328,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
328,329,wordly-329,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
328,329,spelling-329,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
328,329,crossword-329,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
328,329,sudoku-329,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
328,329,connections-329,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
329,330,wordly-330,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
329,330,spelling-330,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
329,330,crossword-330,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
329,330,sudoku-330,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
329,330,connections-330,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
330,331,wordly-331,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
330,331,spelling-331,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
330,331,crossword-331,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
330,331,sudoku-331,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
330,331,connections-331,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
331,332,wordly-332,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
331,332,spelling-332,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
331,332,crossword-332,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
331,332,sudoku-332,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
331,332,connections-332,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
332,333,wordly-333,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
332,333,spelling-333,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
332,333,crossword-333,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
332,333,sudoku-333,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
332,333,connections-333,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
333,334,wordly-334,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
333,334,spelling-334,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
333,334,crossword-334,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
333,334,sudoku-334,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
333,334,connections-334,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
334,335,wordly-335,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
334,335,spelling-335,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
334,335,crossword-335,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
334,335,sudoku-335,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
334,335,connections-335,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
335,336,wordly-336,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
335,336,spelling-336,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
335,336,crossword-336,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
335,336,sudoku-336,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
335,336,connections-336,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
336,337,wordly-337,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
336,337,spelling-337,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
336,337,crossword-337,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
336,337,sudoku-337,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
336,337,connections-337,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
337,338,wordly-338,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
337,338,spelling-338,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
337,338,crossword-338,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
337,338,sudoku-338,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
337,338,connections-338,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
338,339,wordly-339,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
338,339,spelling-339,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
338,339,crossword-339,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
338,339,sudoku-339,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
338,339,connections-339,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
339,340,wordly-340,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
339,340,spelling-340,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
339,340,crossword-340,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
339,340,sudoku-340,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
339,340,connections-340,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
340,341,wordly-341,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
340,341,spelling-341,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
340,341,crossword-341,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
340,341,sudoku-341,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
340,341,connections-341,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
341,342,wordly-342,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
341,342,spelling-342,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
341,342,crossword-342,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
341,342,sudoku-342,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
341,342,connections-342,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
342,343,wordly-343,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
342,343,spelling-343,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
342,343,crossword-343,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
342,343,sudoku-343,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
342,343,connections-343,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
343,344,wordly-344,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
343,344,spelling-344,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
343,344,crossword-344,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
343,344,sudoku-344,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
343,344,connections-344,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
344,345,wordly-345,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
344,345,spelling-345,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
344,345,crossword-345,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
344,345,sudoku-345,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
344,345,connections-345,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
345,346,wordly-346,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
345,346,spelling-346,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
345,346,crossword-346,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
345,346,sudoku-346,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
345,346,connections-346,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
346,347,wordly-347,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
346,347,spelling-347,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
346,347,crossword-347,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
346,347,sudoku-347,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
346,347,connections-347,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
347,348,wordly-348,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
347,348,spelling-348,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
347,348,crossword-348,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
347,348,sudoku-348,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
347,348,connections-348,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
348,349,wordly-349,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
348,349,spelling-349,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
348,349,crossword-349,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
348,349,sudoku-349,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
348,349,connections-349,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
349,350,wordly-350,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
349,350,spelling-350,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
349,350,crossword-350,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
349,350,sudoku-350,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
349,350,connections-350,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
350,351,wordly-351,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
350,351,spelling-351,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
350,351,crossword-351,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
350,351,sudoku-351,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
350,351,connections-351,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
351,352,wordly-352,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
351,352,spelling-352,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
351,352,crossword-352,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
351,352,sudoku-352,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
351,352,connections-352,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
352,353,wordly-353,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
352,353,spelling-353,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
352,353,crossword-353,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
352,353,sudoku-353,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
352,353,connections-353,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
353,354,wordly-354,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
353,354,spelling-354,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
353,354,crossword-354,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
353,354,sudoku-354,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
353,354,connections-354,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
354,355,wordly-355,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
354,355,spelling-355,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
354,355,crossword-355,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
354,355,sudoku-355,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
354,355,connections-355,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
355,356,wordly-356,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
355,356,spelling-356,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
355,356,crossword-356,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
355,356,sudoku-356,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
