day_index,global_day,puzzle_id,category,difficulty,hints,automated_reviewed,human_reviewed
292,293,crossword-293,CROSSWORD,STARTER,4,true,false
292,293,sudoku-293,SUDOKU,STARTER,4,true,false
292,293,connections-293,CONNECTIONS,STARTER,4,true,false
293,294,wordly-294,WORDLY,STARTER,3,true,false
293,294,spelling-294,SPELLING_B,STARTER,4,true,false
293,294,crossword-294,CROSSWORD,STARTER,4,true,false
293,294,sudoku-294,SUDOKU,STARTER,4,true,false
293,294,connections-294,CONNECTIONS,STARTER,4,true,false
294,295,wordly-295,WORDLY,STARTER,3,true,false
294,295,spelling-295,SPELLING_B,STARTER,4,true,false
294,295,crossword-295,CROSSWORD,STARTER,4,true,false
294,295,sudoku-295,SUDOKU,STARTER,4,true,false
294,295,connections-295,CONNECTIONS,STARTER,4,true,false
295,296,wordly-296,WORDLY,STARTER,3,true,false
295,296,spelling-296,SPELLING_B,STARTER,4,true,false
295,296,crossword-296,CROSSWORD,STARTER,4,true,false
295,296,sudoku-296,SUDOKU,STARTER,4,true,false
295,296,connections-296,CONNECTIONS,STARTER,4,true,false
296,297,wordly-297,WORDLY,STARTER,3,true,false
296,297,spelling-297,SPELLING_B,STARTER,4,true,false
296,297,crossword-297,CROSSWORD,STARTER,4,true,false
296,297,sudoku-297,SUDOKU,STARTER,4,true,false
296,297,connections-297,CONNECTIONS,STARTER,4,true,false
297,298,wordly-298,WORDLY,STARTER,3,true,false
297,298,spelling-298,SPELLING_B,STARTER,4,true,false
297,298,crossword-298,CROSSWORD,STARTER,4,true,false
297,298,sudoku-298,SUDOKU,STARTER,4,true,false
297,298,connections-298,CONNECTIONS,STARTER,4,true,false
298,299,wordly-299,WORDLY,STARTER,3,true,false
298,299,spelling-299,SPELLING_B,STARTER,4,true,false
298,299,crossword-299,CROSSWORD,STARTER,4,true,false
298,299,sudoku-299,SUDOKU,STARTER,4,true,false
298,299,connections-299,CONNECTIONS,STARTER,4,true,false
299,300,wordly-300,WORDLY,STARTER,3,true,false
299,300,spelling-300,SPELLING_B,STARTER,4,true,false
299,300,crossword-300,CROSSWORD,STARTER,4,true,false
299,300,sudoku-300,SUDOKU,STARTER,4,true,false
299,300,connections-300,CONNECTIONS,STARTER,4,true,false
300,301,wordly-301,WORDLY,STARTER,3,true,false
300,301,spelling-301,SPELLING_B,STARTER,4,true,false
300,301,crossword-301,CROSSWORD,STARTER,4,true,false
300,301,sudoku-301,SUDOKU,STARTER,4,true,false
300,301,connections-301,CONNECTIONS,STARTER,4,true,false
301,302,wordly-302,WORDLY,STARTER,3,true,false
301,302,spelling-302,SPELLING_B,STARTER,4,true,false
301,302,crossword-302,CROSSWORD,STARTER,4,true,false
301,302,sudoku-302,SUDOKU,STARTER,4,true,false
301,302,connections-302,CONNECTIONS,STARTER,4,true,false
302,303,wordly-303,WORDLY,STARTER,3,true,false
302,303,spelling-303,SPELLING_B,STARTER,4,true,false
302,303,crossword-303,CROSSWORD,STARTER,4,true,false
302,303,sudoku-303,SUDOKU,STARTER,4,true,false
302,303,connections-303,CONNECTIONS,STARTER,4,true,false
303,304,wordly-304,WORDLY,STARTER,3,true,false
303,304,spelling-304,SPELLING_B,STARTER,4,true,false
303,304,crossword-304,CROSSWORD,STARTER,4,true,false
303,304,sudoku-304,SUDOKU,STARTER,4,true,false
303,304,connections-304,CONNECTIONS,STARTER,4,true,false
304,305,wordly-305,WORDLY,STARTER,3,true,false
304,305,spelling-305,SPELLING_B,STARTER,4,true,false
304,305,crossword-305,CROSSWORD,STARTER,4,true,false
304,305,sudoku-305,SUDOKU,STARTER,4,true,false
304,305,connections-305,CONNECTIONS,STARTER,4,true,false
305,306,wordly-306,WORDLY,STARTER,3,true,false
305,306,spelling-306,SPELLING_B,STARTER,4,true,false
305,306,crossword-306,CROSSWORD,STARTER,4,true,false
305,306,sudoku-306,SUDOKU,STARTER,4,true,false
305,306,connections-306,CONNECTIONS,STARTER,4,true,false
306,307,wordly-307,WORDLY,STARTER,3,true,false
306,307,spelling-307,SPELLING_B,STARTER,4,true,false
306,307,crossword-307,CROSSWORD,STARTER,4,true,false
306,307,sudoku-307,SUDOKU,STARTER,4,true,false
306,307,connections-307,CONNECTIONS,STARTER,4,true,false
307,308,wordly-308,WORDLY,STARTER,3,true,false
307,308,spelling-308,SPELLING_B,STARTER,4,true,false
307,308,crossword-308,CROSSWORD,STARTER,4,true,false
307,308,sudoku-308,SUDOKU,STARTER,4,true,false
307,308,connections-308,CONNECTIONS,STARTER,4,true,false
308,309,wordly-309,WORDLY,STARTER,3,true,false
308,309,spelling-309,SPELLING_B,STARTER,4,true,false
308,309,crossword-309,CROSSWORD,STARTER,4,true,false
308,309,sudoku-309,SUDOKU,STARTER,4,true,false
308,309,connections-309,CONNECTIONS,STARTER,4,true,false
309,310,wordly-310,WORDLY,STARTER,3,true,false
309,310,spelling-310,SPELLING_B,STARTER,4,true,false
309,310,crossword-310,CROSSWORD,STARTER,4,true,false
309,310,sudoku-310,SUDOKU,STARTER,4,true,false
309,310,connections-310,CONNECTIONS,STARTER,4,true,false
310,311,wordly-311,WORDLY,STARTER,3,true,false
310,311,spelling-311,SPELLING_B,STARTER,4,true,false
310,311,crossword-311,CROSSWORD,STARTER,4,true,false
310,311,sudoku-311,SUDOKU,STARTER,4,true,false
310,311,connections-311,CONNECTIONS,STARTER,4,true,false
311,312,wordly-312,WORDLY,STARTER,3,true,false
311,312,spelling-312,SPELLING_B,STARTER,4,true,false
311,312,crossword-312,CROSSWORD,STARTER,4,true,false
311,312,sudoku-312,SUDOKU,STARTER,4,true,false
311,312,connections-312,CONNECTIONS,STARTER,4,true,false
312,313,wordly-313,WORDLY,STARTER,3,true,false
312,313,spelling-313,SPELLING_B,STARTER,4,true,false
312,313,crossword-313,CROSSWORD,STARTER,4,true,false
312,313,sudoku-313,SUDOKU,STARTER,4,true,false
312,313,connections-313,CONNECTIONS,STARTER,4,true,false
313,314,wordly-314,WORDLY,STARTER,3,true,false
313,314,spelling-314,SPELLING_B,STARTER,4,true,false
313,314,crossword-314,CROSSWORD,STARTER,4,true,false
313,314,sudoku-314,SUDOKU,STARTER,4,true,false
313,314,connections-314,CONNECTIONS,STARTER,4,true,false
314,315,wordly-315,WORDLY,STARTER,3,true,false
314,315,spelling-315,SPELLING_B,STARTER,4,true,false
314,315,crossword-315,CROSSWORD,STARTER,4,true,false
314,315,sudoku-315,SUDOKU,STARTER,4,true,false
314,315,connections-315,CONNECTIONS,STARTER,4,true,false
315,316,wordly-316,WORDLY,STARTER,3,true,false
315,316,spelling-316,SPELLING_B,STARTER,4,true,false
315,316,crossword-316,CROSSWORD,STARTER,4,true,false
315,316,sudoku-316,SUDOKU,STARTER,4,true,false
315,316,connections-316,CONNECTIONS,STARTER,4,true,false
316,317,wordly-317,WORDLY,STARTER,3,true,false
316,317,spelling-317,SPELLING_B,STARTER,4,true,false
316,317,crossword-317,CROSSWORD,STARTER,4,true,false
316,317,sudoku-317,SUDOKU,STARTER,4,true,false
316,317,connections-317,CONNECTIONS,STARTER,4,true,false
317,318,wordly-318,WORDLY,STARTER,3,true,false
317,318,spelling-318,SPELLING_B,STARTER,4,true,false
317,318,crossword-318,CROSSWORD,STARTER,4,true,false
317,318,sudoku-318,SUDOKU,STARTER,4,true,false
317,318,connections-318,CONNECTIONS,STARTER,4,true,false
318,319,wordly-319,WORDLY,STARTER,3,true,false
318,319,spelling-319,SPELLING_B,STARTER,4,true,false
318,319,crossword-319,CROSSWORD,STARTER,4,true,false
318,319,sudoku-319,SUDOKU,STARTER,4,true,false
318,319,connections-319,CONNECTIONS,STARTER,4,true,false
319,320,wordly-320,WORDLY,STARTER,3,true,false
319,320,spelling-320,SPELLING_B,STARTER,4,true,false
319,320,crossword-320,CROSSWORD,STARTER,4,true,false
319,320,sudoku-320,SUDOKU,STARTER,4,true,false
319,320,connections-320,CONNECTIONS,STARTER,4,true,false
320,321,wordly-321,WORDLY,STARTER,3,true,false
320,321,spelling-321,SPELLING_B,STARTER,4,true,false
320,321,crossword-321,CROSSWORD,STARTER,4,true,false
320,321,sudoku-321,SUDOKU,STARTER,4,true,false
320,321,connections-321,CONNECTIONS,STARTER,4,true,false
321,322,wordly-322,WORDLY,STARTER,3,true,false
321,322,spelling-322,SPELLING_B,STARTER,4,true,false
321,322,crossword-322,CROSSWORD,STARTER,4,true,false
321,322,sudoku-322,SUDOKU,STARTER,4,true,false
321,322,connections-322,CONNECTIONS,STARTER,4,true,false
322,323,wordly-323,WORDLY,STARTER,3,true,false
322,323,spelling-323,SPELLING_B,STARTER,4,true,false
322,323,crossword-323,CROSSWORD,STARTER,4,true,false
322,323,sudoku-323,SUDOKU,STARTER,4,true,false
322,323,connections-323,CONNECTIONS,STARTER,4,true,false
323,324,wordly-324,WORDLY,STARTER,3,true,false
323,324,spelling-324,SPELLING_B,STARTER,4,true,false
323,324,crossword-324,CROSSWORD,STARTER,4,true,false
323,324,sudoku-324,SUDOKU,STARTER,4,true,false
323,324,connections-324,CONNECTIONS,STARTER,4,true,false
324,325,wordly-325,WORDLY,STARTER,3,true,false
324,325,spelling-325,SPELLING_B,STARTER,4,true,false
324,325,crossword-325,CROSSWORD,STARTER,4,true,false
324,325,sudoku-325,SUDOKU,STARTER,4,true,false
324,325,connections-325,CONNECTIONS,STARTER,4,true,false
325,326,wordly-326,WORDLY,STARTER,3,true,false
325,326,spelling-326,SPELLING_B,STARTER,4,true,false
325,326,crossword-326,CROSSWORD,STARTER,4,true,false
325,326,sudoku-326,SUDOKU,STARTER,4,true,false
325,326,connections-326,CONNECTIONS,STARTER,4,true,false
326,327,wordly-327,WORDLY,STARTER,3,true,false
326,327,spelling-327,SPELLING_B,STARTER,4,true,false
326,327,crossword-327,CROSSWORD,STARTER,4,true,false
326,327,sudoku-327,SUDOKU,STARTER,4,true,false
326,327,connections-327,CONNECTIONS,STARTER,4,true,false
327,328,wordly-328,WORDLY,STARTER,3,true,false
327,328,spelling-328,SPELLING_B,STARTER,4,true,false
327,328,crossword-328,CROSSWORD,STARTER,4,true,false
327,328,sudoku-328,SUDOKU,STARTER,4,true,false
327,328,connections-328,CONNECTIONS,STARTER,4,true,false
328,329,wordly-329,WORDLY,STARTER,3,true,false
328,329,spelling-329,SPELLING_B,STARTER,4,true,false
328,329,crossword-329,CROSSWORD,STARTER,4,true,false
328,329,sudoku-329,SUDOKU,STARTER,4,true,false
328,329,connections-329,CONNECTIONS,STARTER,4,true,false
329,330,wordly-330,WORDLY,STARTER,3,true,false
329,330,spelling-330,SPELLING_B,STARTER,4,true,false
329,330,crossword-330,CROSSWORD,STARTER,4,true,false
329,330,sudoku-330,SUDOKU,STARTER,4,true,false
329,330,connections-330,CONNECTIONS,STARTER,4,true,false
330,331,wordly-331,WORDLY,STARTER,3,true,false
330,331,spelling-331,SPELLING_B,STARTER,4,true,false
330,331,crossword-331,CROSSWORD,STARTER,4,true,false
330,331,sudoku-331,SUDOKU,STARTER,4,true,false
330,331,connections-331,CONNECTIONS,STARTER,4,true,false
331,332,wordly-332,WORDLY,STARTER,3,true,false
331,332,spelling-332,SPELLING_B,STARTER,4,true,false
331,332,crossword-332,CROSSWORD,STARTER,4,true,false
331,332,sudoku-332,SUDOKU,STARTER,4,true,false
331,332,connections-332,CONNECTIONS,STARTER,4,true,false
332,333,wordly-333,WORDLY,STARTER,3,true,false
332,333,spelling-333,SPELLING_B,STARTER,4,true,false
332,333,crossword-333,CROSSWORD,STARTER,4,true,false
332,333,sudoku-333,SUDOKU,STARTER,4,true,false
332,333,connections-333,CONNECTIONS,STARTER,4,true,false
333,334,wordly-334,WORDLY,STARTER,3,true,false
333,334,spelling-334,SPELLING_B,STARTER,4,true,false
333,334,crossword-334,CROSSWORD,STARTER,4,true,false
333,334,sudoku-334,SUDOKU,STARTER,4,true,false
333,334,connections-334,CONNECTIONS,STARTER,4,true,false
334,335,wordly-335,WORDLY,STARTER,3,true,false
334,335,spelling-335,SPELLING_B,STARTER,4,true,false
334,335,crossword-335,CROSSWORD,STARTER,4,true,false
334,335,sudoku-335,SUDOKU,STARTER,4,true,false
334,335,connections-335,CONNECTIONS,STARTER,4,true,false
335,336,wordly-336,WORDLY,STARTER,3,true,false
335,336,spelling-336,SPELLING_B,STARTER,4,true,false
335,336,crossword-336,CROSSWORD,STARTER,4,true,false
335,336,sudoku-336,SUDOKU,STARTER,4,true,false
335,336,connections-336,CONNECTIONS,STARTER,4,true,false
336,337,wordly-337,WORDLY,STARTER,3,true,false
336,337,spelling-337,SPELLING_B,STARTER,4,true,false
336,337,crossword-337,CROSSWORD,STARTER,4,true,false
336,337,sudoku-337,SUDOKU,STARTER,4,true,false
336,337,connections-337,CONNECTIONS,STARTER,4,true,false
337,338,wordly-338,WORDLY,STARTER,3,true,false
337,338,spelling-338,SPELLING_B,STARTER,4,true,false
337,338,crossword-338,CROSSWORD,STARTER,4,true,false
337,338,sudoku-338,SUDOKU,STARTER,4,true,false
337,338,connections-338,CONNECTIONS,STARTER,4,true,false
338,339,wordly-339,WORDLY,STARTER,3,true,false
338,339,spelling-339,SPELLING_B,STARTER,4,true,false
338,339,crossword-339,CROSSWORD,STARTER,4,true,false
338,339,sudoku-339,SUDOKU,STARTER,4,true,false
338,339,connections-339,CONNECTIONS,STARTER,4,true,false
339,340,wordly-340,WORDLY,STARTER,3,true,false
339,340,spelling-340,SPELLING_B,STARTER,4,true,false
339,340,crossword-340,CROSSWORD,STARTER,4,true,false
339,340,sudoku-340,SUDOKU,STARTER,4,true,false
339,340,connections-340,CONNECTIONS,STARTER,4,true,false
340,341,wordly-341,WORDLY,STARTER,3,true,false
340,341,spelling-341,SPELLING_B,STARTER,4,true,false
340,341,crossword-341,CROSSWORD,STARTER,4,true,false
340,341,sudoku-341,SUDOKU,STARTER,4,true,false
340,341,connections-341,CONNECTIONS,STARTER,4,true,false
341,342,wordly-342,WORDLY,STARTER,3,true,false
341,342,spelling-342,SPELLING_B,STARTER,4,true,false
341,342,crossword-342,CROSSWORD,STARTER,4,true,false
341,342,sudoku-342,SUDOKU,STARTER,4,true,false
341,342,connections-342,CONNECTIONS,STARTER,4,true,false
342,343,wordly-343,WORDLY,STARTER,3,true,false
342,343,spelling-343,SPELLING_B,STARTER,4,true,false
342,343,crossword-343,CROSSWORD,STARTER,4,true,false
342,343,sudoku-343,SUDOKU,STARTER,4,true,false
342,343,connections-343,CONNECTIONS,STARTER,4,true,false
343,344,wordly-344,WORDLY,STARTER,3,true,false
343,344,spelling-344,SPELLING_B,STARTER,4,true,false
343,344,crossword-344,CROSSWORD,STARTER,4,true,false
343,344,sudoku-344,SUDOKU,STARTER,4,true,false
343,344,connections-344,CONNECTIONS,STARTER,4,true,false
344,345,wordly-345,WORDLY,STARTER,3,true,false
344,345,spelling-345,SPELLING_B,STARTER,4,true,false
344,345,crossword-345,CROSSWORD,STARTER,4,true,false
344,345,sudoku-345,SUDOKU,STARTER,4,true,false
344,345,connections-345,CONNECTIONS,STARTER,4,true,false
345,346,wordly-346,WORDLY,STARTER,3,true,false
345,346,spelling-346,SPELLING_B,STARTER,4,true,false
345,346,crossword-346,CROSSWORD,STARTER,4,true,false
345,346,sudoku-346,SUDOKU,STARTER,4,true,false
345,346,connections-346,CONNECTIONS,STARTER,4,true,false
346,347,wordly-347,WORDLY,STARTER,3,true,false
346,347,spelling-347,SPELLING_B,STARTER,4,true,false
346,347,crossword-347,CROSSWORD,STARTER,4,true,false
346,347,sudoku-347,SUDOKU,STARTER,4,true,false
346,347,connections-347,CONNECTIONS,STARTER,4,true,false
347,348,wordly-348,WORDLY,STARTER,3,true,false
347,348,spelling-348,SPELLING_B,STARTER,4,true,false
347,348,crossword-348,CROSSWORD,STARTER,4,true,false
347,348,sudoku-348,SUDOKU,STARTER,4,true,false
347,348,connections-348,CONNECTIONS,STARTER,4,true,false
348,349,wordly-349,WORDLY,STARTER,3,true,false
348,349,spelling-349,SPELLING_B,STARTER,4,true,false
348,349,crossword-349,CROSSWORD,STARTER,4,true,false
348,349,sudoku-349,SUDOKU,STARTER,4,true,false
348,349,connections-349,CONNECTIONS,STARTER,4,true,false
349,350,wordly-350,WORDLY,STARTER,3,true,false
349,350,spelling-350,SPELLING_B,STARTER,4,true,false
349,350,crossword-350,CROSSWORD,STARTER,4,true,false
349,350,sudoku-350,SUDOKU,STARTER,4,true,false
349,350,connections-350,CONNECTIONS,STARTER,4,true,false
350,351,wordly-351,WORDLY,STARTER,3,true,false
350,351,spelling-351,SPELLING_B,STARTER,4,true,false
350,351,crossword-351,CROSSWORD,STARTER,4,true,false
350,351,sudoku-351,SUDOKU,STARTER,4,true,false
350,351,connections-351,CONNECTIONS,STARTER,4,true,false
351,352,wordly-352,WORDLY,STARTER,3,true,false
351,352,spelling-352,SPELLING_B,STARTER,4,true,false
351,352,crossword-352,CROSSWORD,STARTER,4,true,false
351,352,sudoku-352,SUDOKU,STARTER,4,true,false
351,352,connections-352,CONNECTIONS,STARTER,4,true,false
352,353,wordly-353,WORDLY,STARTER,3,true,false
352,353,spelling-353,SPELLING_B,STARTER,4,true,false
352,353,crossword-353,CROSSWORD,STARTER,4,true,false
352,353,sudoku-353,SUDOKU,STARTER,4,true,false
352,353,connections-353,CONNECTIONS,STARTER,4,true,false
353,354,wordly-354,WORDLY,STARTER,3,true,false
353,354,spelling-354,SPELLING_B,STARTER,4,true,false
353,354,crossword-354,CROSSWORD,STARTER,4,true,false
353,354,sudoku-354,SUDOKU,STARTER,4,true,false
353,354,connections-354,CONNECTIONS,STARTER,4,true,false
354,355,wordly-355,WORDLY,STARTER,3,true,false
354,355,spelling-355,SPELLING_B,STARTER,4,true,false
354,355,crossword-355,CROSSWORD,STARTER,4,true,false
354,355,sudoku-355,SUDOKU,STARTER,4,true,false
354,355,connections-355,CONNECTIONS,STARTER,4,true,false
355,356,wordly-356,WORDLY,STARTER,3,true,false
355,356,spelling-356,SPELLING_B,STARTER,4,true,false
355,356,crossword-356,CROSSWORD,STARTER,4,true,false
355,356,sudoku-356,SUDOKU,STARTER,4,true,false
355,356,connections-356,CONNECTIONS,STARTER,4,true,false
356,357,wordly-357,WORDLY,STARTER,3,true,false
356,357,spelling-357,SPELLING_B,STARTER,4,true,false
356,357,crossword-357,CROSSWORD,STARTER,4,true,false
356,357,sudoku-357,SUDOKU,STARTER,4,true,false
356,357,connections-357,CONNECTIONS,STARTER,4,true,false
357,358,wordly-358,WORDLY,STARTER,3,true,false
357,358,spelling-358,SPELLING_B,STARTER,4,true,false
357,358,crossword-358,CROSSWORD,STARTER,4,true,false
357,358,sudoku-358,SUDOKU,STARTER,4,true,false
357,358,connections-358,CONNECTIONS,STARTER,4,true,false
358,359,wordly-359,WORDLY,STARTER,3,true,false
358,359,spelling-359,SPELLING_B,STARTER,4,true,false
358,359,crossword-359,CROSSWORD,STARTER,4,true,false
358,359,sudoku-359,SUDOKU,STARTER,4,true,false
358,359,connections-359,CONNECTIONS,STARTER,4,true,false
359,360,wordly-360,WORDLY,STARTER,3,true,false
359,360,spelling-360,SPELLING_B,STARTER,4,true,false
359,360,crossword-360,CROSSWORD,STARTER,4,true,false
359,360,sudoku-360,SUDOKU,STARTER,4,true,false
359,360,connections-360,CONNECTIONS,STARTER,4,true,false
360,361,wordly-361,WORDLY,STARTER,3,true,false
360,361,spelling-361,SPELLING_B,STARTER,4,true,false
360,361,crossword-361,CROSSWORD,STARTER,4,true,false
360,361,sudoku-361,SUDOKU,STARTER,4,true,false
360,361,connections-361,CONNECTIONS,STARTER,4,true,false
361,362,wordly-362,WORDLY,STARTER,3,true,false
361,362,spelling-362,SPELLING_B,STARTER,4,true,false
361,362,crossword-362,CROSSWORD,STARTER,4,true,false
361,362,sudoku-362,SUDOKU,STARTER,4,true,false
361,362,connections-362,CONNECTIONS,STARTER,4,true,false
362,363,wordly-363,WORDLY,STARTER,3,true,false
362,363,spelling-363,SPELLING_B,STARTER,4,true,false
362,363,crossword-363,CROSSWORD,STARTER,4,true,false
362,363,sudoku-363,SUDOKU,STARTER,4,true,false
362,363,connections-363,CONNECTIONS,STARTER,4,true,false
363,364,wordly-364,WORDLY,STARTER,3,true,false
363,364,spelling-364,SPELLING_B,STARTER,4,true,false
363,364,crossword-364,CROSSWORD,STARTER,4,true,false
363,364,sudoku-364,SUDOKU,STARTER,4,true,false
363,364,connections-364,CONNECTIONS,STARTER,4,true,false
364,365,wordly-365,WORDLY,STARTER,3,true,false
364,365,spelling-365,SPELLING_B,STARTER,4,true,false
364,365,crossword-365,CROSSWORD,STARTER,4,true,false
364,365,sudoku-365,SUDOKU,STARTER,4,true,false
364,365,connections-365,CONNECTIONS,STARTER,4,true,false
